# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Sep 24 09:34:30 2018
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
#
loc_rowid,kepid,kepoi_name,koi_disposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec
8304,6307243,K07564.01,FALSE POSITIVE,451.865790000,254.8061000,13.47000,8.0000e+01,1.85,464.0,10.97,12.00,9024.00,4.154,2.0050,297.679260,41.613731
8305,6350522,K07565.01,FALSE POSITIVE,491.525710000,248.9249000,12.43000,4.5730e+02,1.43,159.0,0.15,8.80,4541.00,4.608,0.6690,286.887570,41.755470
8306,6385302,K07566.01,FALSE POSITIVE,411.540396440,185.3539220,17.33000,,,,,,,,,297.557070,41.785770
8307,6443274,K07567.01,CANDIDATE,608.205720000,160.7147000,13.63000,5.5420e+02,1.46,143.0,0.10,11.30,4486.00,4.642,0.6460,291.954380,41.826969
8308,6527050,K07569.01,FALSE POSITIVE,0.879851970,131.7662713,1.30000,,,,,,,,,293.282900,41.969261
8309,5602588,K02369.03,CANDIDATE,7.227432100,134.4726000,4.96700,1.7330e+02,1.28,967.0,206.77,9.20,6075.00,4.486,0.9690,285.720790,40.856960
8310,6628740,K07571.01,FALSE POSITIVE,0.532854237,131.9375400,3.23100,5.0900e+01,1.21,3042.0,20292.47,27.90,6266.00,4.067,1.6130,297.580780,42.061459
8311,6876575,K07572.01,CANDIDATE,91.069934000,196.3910000,17.33000,1.2700e+01,1.59,1103.0,349.47,8.70,9051.00,3.623,4.2320,295.513340,42.318790
8312,7031126,K07573.01,FALSE POSITIVE,0.566802672,131.8151100,3.54500,3.1700e+01,1.08,2791.0,14458.31,14.30,5102.00,3.787,1.9610,290.985840,42.595551
8313,7031742,K07575.01,FALSE POSITIVE,0.566785459,131.8299800,2.89300,6.3800e+01,0.84,2280.0,6410.46,16.50,6063.00,4.476,1.0120,291.193050,42.556541
8314,7032687,K07577.01,FALSE POSITIVE,0.566800400,131.8199700,3.81300,9.3200e+01,0.88,2222.0,5739.87,18.30,6215.00,4.543,0.8720,291.494870,42.533310
8315,7116282,K07579.01,FALSE POSITIVE,0.566798676,131.8142200,2.77700,5.9900e+01,0.68,2051.0,4160.07,12.80,5490.00,4.436,0.8870,291.328400,42.643028
8316,7133286,K07581.01,FALSE POSITIVE,38.510775730,155.5948310,38.85580,8.4633e+04,18.68,352.0,3.64,3567.50,4374.00,4.626,0.6350,296.058590,42.669567
8317,7214090,K07583.01,FALSE POSITIVE,0.577910513,131.7979700,1.36200,1.4410e+02,1.10,2081.0,4429.84,18.10,5730.00,4.503,0.9080,295.694820,42.756962
8318,7281694,K07584.01,FALSE POSITIVE,0.566807725,131.7888000,2.16000,3.1500e+01,0.94,2524.0,9645.51,12.30,5018.00,3.953,1.7340,291.681670,42.809319
8319,7362450,K07585.01,FALSE POSITIVE,0.566807422,131.8154700,5.14800,2.6100e+01,1.13,2680.0,12227.82,28.80,5616.00,4.040,1.5470,291.682830,42.932812
8320,8007262,K07586.01,FALSE POSITIVE,1.345078434,132.0421800,10.19000,3.0250e+03,12.16,2324.0,6894.58,27.70,6664.00,4.141,1.6750,281.884890,43.860657
8321,8096395,K07587.01,CANDIDATE,366.088938000,165.4260000,11.88700,5.3790e+02,2.57,257.0,1.03,29.00,5941.00,4.464,0.9450,291.358920,43.936810
8322,8168509,K07589.01,CANDIDATE,414.450080000,318.0665000,19.15000,7.2950e+02,7.01,364.0,4.17,19.00,7037.00,4.136,1.6830,292.825900,44.098389
8323,10397751,K02859.05,CANDIDATE,5.431036160,134.4171100,2.46900,6.6800e+01,0.66,873.0,137.10,10.80,5374.00,4.555,0.7210,288.831360,47.551991
8324,8297319,K07591.01,CANDIDATE,328.322110000,144.0773000,13.53000,3.9900e+02,1.30,193.0,0.33,8.20,4906.00,4.648,0.6680,290.906950,44.291779
8325,8423344,K07592.01,CANDIDATE,381.979770000,163.1805000,15.70000,9.0000e+02,1.55,132.0,0.07,10.40,3761.00,4.724,0.5260,288.968230,44.448341
8326,8444868,K07593.01,CANDIDATE,67.412998000,196.1263000,9.10000,1.2610e+02,1.57,572.0,25.32,6.20,6525.00,4.248,1.3590,296.702240,44.449451
8327,8649876,K07595.01,FALSE POSITIVE,10.421278800,140.6517000,28.48320,1.4800e+02,36.90,1235.0,549.92,31.00,6183.00,3.908,2.0730,299.537480,44.711510
8328,8682094,K07596.01,CANDIDATE,359.824991300,284.5268595,5.22000,,,,,,,,,289.015500,44.882050
8329,8846809,K07597.01,FALSE POSITIVE,0.778705577,131.6444800,6.44500,5.4500e+01,59.33,4233.0,75864.33,104.90,7846.00,3.743,3.0660,300.633030,45.076660
8330,9025662,K07599.01,CANDIDATE,293.706960000,350.5928000,11.03000,1.5750e+03,6140.44,274.0,1.34,11.20,6054.00,4.508,0.8930,293.168790,45.387730
8331,8572936,K02459.01,FALSE POSITIVE,27.795762425,136.1798770,15.50560,4.2033e+05,81.48,655.0,43.51,1969.50,5915.00,4.329,1.1300,296.435820,44.641560
8332,5473556,K02939.01,FALSE POSITIVE,11.258825027,134.7384085,8.95920,1.9628e+05,87.18,1080.0,322.25,6395.70,6217.00,4.052,1.4640,298.150090,40.656170
8333,6504534,K03152.01,FALSE POSITIVE,28.162612575,143.7174718,3.19576,3.7750e+04,23.52,470.0,11.52,912.70,4936.00,4.540,0.7610,285.167110,41.967079
8334,5652983,K00371.02,FALSE POSITIVE,9.058466200,133.2317000,6.37600,6.1800e+01,2.46,1310.0,695.41,17.90,5198.00,3.614,3.2070,299.676150,40.856491
8335,9092897,K07600.01,FALSE POSITIVE,3.916915500,132.2130377,2.11000,,,,,,,,,293.343080,45.444969
8336,9292130,K07602.01,FALSE POSITIVE,362.747593000,368.2357000,16.45000,1.3240e+02,2.51,384.0,5.13,13.00,6176.00,3.885,2.1600,296.069370,45.703098
8337,9541144,K07603.01,FALSE POSITIVE,0.536650344,131.7073000,2.87800,2.5800e+01,1.57,3380.0,30860.16,7.00,5490.00,3.681,2.8250,297.286650,46.139839
8338,8848104,K07100.01,CANDIDATE,0.824851807,131.6271509,1.93637,3.0099e+04,78.00,2539.0,9801.46,642.20,5658.00,3.903,1.6540,300.994870,45.078861
8339,9236858,K07149.01,FALSE POSITIVE,2.537081943,134.0051720,4.80903,2.4532e+05,67.96,1712.0,2032.57,2434.80,6735.00,4.307,1.3090,298.121460,45.651131
8340,9818732,K07233.01,FALSE POSITIVE,45.035589512,132.6335310,9.83410,4.0484e+05,82.40,600.0,30.66,1763.50,6484.00,4.386,1.1530,285.472780,46.698730
8341,9837013,K07236.01,CANDIDATE,14.461834000,137.2566000,7.15600,8.0200e+01,1.05,785.0,89.86,9.00,5457.00,4.239,1.1960,294.293640,46.629501
8342,8652997,K05554.01,CANDIDATE,362.222020000,385.7380000,14.29000,5.2500e+01,0.96,312.0,2.25,14.60,6113.00,4.168,1.2770,300.391940,44.785320
8343,8676061,K05558.01,FALSE POSITIVE,428.118600000,243.2300000,6.56000,4.4380e+02,2.18,260.0,1.09,7.30,6225.00,4.450,1.0310,285.755740,44.852440
8344,10551346,K05804.01,FALSE POSITIVE,1.427966450,132.6048510,12.86530,6.0123e+03,39.76,1637.0,1700.47,347.60,6099.00,4.511,0.9190,297.619140,47.767921
8345,9489348,K05686.01,FALSE POSITIVE,3.344659340,134.7267000,10.79600,5.7600e+01,1.17,1559.0,1396.11,24.30,5966.00,4.069,1.5510,299.848180,46.068039
8346,10813078,K05831.01,CANDIDATE,10.552241908,132.6520830,2.73550,9.5400e+02,1.75,485.0,13.12,12.30,4031.00,4.666,0.5850,297.451660,48.156910
8347,11623629,K00365.02,FALSE POSITIVE,117.761000000,175.5599000,3.45400,5.3900e+01,0.62,337.0,3.06,7.10,5564.00,4.522,0.8500,297.486910,49.623451
8348,5184911,K02719.02,CANDIDATE,106.259760000,132.2417000,6.10100,3.5400e+02,1.50,303.0,1.99,7.70,4827.00,4.508,0.8230,291.184970,40.311211
8349,10659313,K06079.01,FALSE POSITIVE,15.249335907,143.6628290,3.82224,3.4565e+04,45.92,875.0,138.77,635.50,6385.00,4.316,1.1890,289.222750,47.913891
8350,10122538,K02926.04,CONFIRMED,37.633386800,158.8156000,4.49000,1.6617e+03,2.25,299.0,1.88,18.60,3891.00,4.718,0.5640,283.336060,47.174541
8351,8265520,K07005.01,CANDIDATE,6.208918100,136.6828000,2.29200,1.6640e+03,9.20,1378.0,853.50,8.40,5548.00,3.797,2.1130,301.217250,44.133430
8352,8288719,K07010.01,FALSE POSITIVE,0.755049082,132.1942347,2.09643,2.6068e+04,30.47,1551.0,1372.84,683.70,5242.00,4.640,0.6220,287.359710,44.294991
8353,8302473,K07015.01,FALSE POSITIVE,2.442001930,132.1295000,3.14600,1.2860e+02,0.95,1217.0,518.48,9.60,5587.00,4.556,0.8510,292.868500,44.236160
8354,8378656,K07027.01,FALSE POSITIVE,3.629440080,134.7011640,5.94104,1.3008e+05,40.08,1351.0,787.91,5131.40,6284.00,4.355,1.0930,296.297390,44.333000
8355,8394475,K07032.01,CANDIDATE,3.640492420,134.9678600,1.19400,4.2100e+01,0.61,1136.0,393.32,9.50,5745.00,4.503,0.9360,300.424320,44.343601
8356,7282008,K06858.01,FALSE POSITIVE,0.566797970,131.8410000,4.50300,7.2600e+01,0.65,1799.0,2467.38,14.00,5230.00,4.594,0.7770,291.777130,42.845871
8357,7886329,K06930.01,FALSE POSITIVE,0.567493852,131.9916219,1.35349,7.9840e+03,65.47,3024.0,19665.18,1219.80,6370.00,4.053,1.5480,290.234070,43.662060
8358,8039925,K06956.01,FALSE POSITIVE,20.259423200,141.4275000,19.27000,8.2600e+01,1.23,837.0,116.05,23.70,6602.00,4.301,1.2690,295.544220,43.878342
8359,4548011,K04288.03,FALSE POSITIVE,4.327440480,132.7835000,4.53900,2.2000e+01,0.58,1254.0,585.32,8.00,5888.00,4.275,1.2270,287.371250,39.603569
8360,8973285,K04782.02,CANDIDATE,4.292516560,134.4818000,4.25400,2.4950e+02,3.66,1144.0,403.88,11.00,6032.00,4.485,0.9730,297.948700,45.255039
8361,5966732,K06641.01,CANDIDATE,1.400903699,131.8456200,0.88300,1.3650e+02,1.16,1764.0,2284.73,9.80,6375.00,4.474,0.9750,293.793700,41.204491
8362,6041511,K06649.01,FALSE POSITIVE,0.977051140,132.1871000,2.33000,2.0100e+01,0.77,2501.0,9261.10,7.40,6527.00,4.162,1.6310,291.531250,41.389069
8363,6109688,K06663.01,FALSE POSITIVE,14.086776961,140.2870180,10.12790,1.0684e+05,65.60,1197.0,485.09,1856.90,7138.00,4.062,1.8900,286.913570,41.481510
8364,6206751,K06674.01,FALSE POSITIVE,1.245342215,132.2200190,4.40308,2.3409e+05,90.34,2341.0,7120.27,1178.50,6967.00,4.250,1.4760,292.406310,41.513039
8365,6265961,K06680.01,CANDIDATE,5.525074060,135.1543500,2.56500,6.1500e+01,0.80,1028.0,263.79,9.80,5600.00,4.378,1.0370,284.121340,41.633072
8366,8677057,K07903.01,CANDIDATE,0.694611128,131.9324400,1.11500,9.8800e+01,0.64,1415.0,945.45,9.30,4612.00,4.646,0.6620,286.310520,44.838188
8367,10341787,K07313.01,FALSE POSITIVE,0.933737160,132.4682800,5.01500,1.4490e+02,1.14,1666.0,1811.10,16.00,5390.00,4.479,0.8520,292.721980,47.454800
8368,10407430,K07322.01,FALSE POSITIVE,0.933759404,131.5029400,3.49100,1.1490e+02,0.99,1763.0,2289.80,18.90,5766.00,4.514,0.8660,292.933960,47.514751
8369,10471113,K07332.01,CANDIDATE,0.933728196,131.5336000,3.44100,6.7700e+01,0.85,2006.0,3826.49,13.30,6170.00,4.430,1.0320,292.166140,47.612251
8370,10546063,K07339.01,CANDIDATE,10.698227500,140.6793000,3.19800,2.4600e+02,1.73,919.0,168.88,9.10,6277.00,4.417,1.0970,296.027740,47.753551
8371,10965963,K07392.01,FALSE POSITIVE,6.640244960,132.7758620,6.03491,2.2433e+05,74.40,1114.0,364.44,2941.00,6085.00,4.293,1.2150,286.610660,48.479729
8372,9246715,K07601.01,FALSE POSITIVE,342.553157230,337.5167220,73.80680,1.9289e+05,830.99,738.0,70.22,8248.40,4857.00,2.422,14.2190,300.951350,45.604118
8373,9959093,K07264.01,FALSE POSITIVE,19.164449800,141.3045000,3.55300,6.3800e+01,1.83,988.0,225.26,8.90,5877.00,3.860,2.2340,295.042480,46.863991
8374,3659940,K06351.01,FALSE POSITIVE,0.896270930,131.6680520,2.20330,6.6994e+04,43.47,1733.0,2129.33,152.90,5551.00,4.493,0.8610,295.004640,38.775478
8375,5017058,K06486.01,FALSE POSITIVE,1.161947482,132.2121368,4.46886,1.2990e+05,68.69,2174.0,5300.40,2435.40,6225.00,4.204,1.4570,293.530880,40.150490
8376,7421876,K06876.01,FALSE POSITIVE,4.502790370,134.1343000,6.72000,,,,1017.15,,,,,283.188170,43.015640
8377,3765692,K06358.01,CANDIDATE,3.093832480,132.7569100,1.57600,3.7370e+02,1.32,998.0,233.91,9.70,5327.00,4.646,0.6810,295.924560,38.876968
8378,8702537,K07905.01,CANDIDATE,7.475184100,137.1908000,5.16600,2.8100e+01,0.85,1168.0,439.51,9.20,5616.00,3.980,1.6020,296.547700,44.898041
8379,8358008,K07022.01,FALSE POSITIVE,10.064687893,135.2510880,3.59854,1.0088e+04,30.11,679.0,50.11,585.40,5185.00,4.571,0.7050,288.966400,44.356930
8380,6042663,K06651.01,FALSE POSITIVE,30.971766472,151.5322506,8.31171,2.2868e+05,51.72,523.0,17.73,3245.90,5633.00,4.558,0.8290,291.899540,41.305889
8381,10198109,K07294.01,FALSE POSITIVE,17.918743061,146.3929572,4.36387,1.1836e+05,56.94,942.0,186.00,4696.80,5870.00,3.903,1.6300,287.493530,47.224659
8382,6364195,K06691.01,FALSE POSITIVE,5.243954200,132.6525000,9.82000,1.4380e+02,0.81,778.0,86.51,14.20,4920.00,4.636,0.6910,291.870300,41.768002
8383,10855545,K05834.01,FALSE POSITIVE,37.537859000,159.7364000,6.51300,2.6900e+02,1.77,583.0,27.38,8.20,6095.00,4.429,1.0820,289.217320,48.204311
8384,5737869,K06624.01,FALSE POSITIVE,26.240243800,151.5242000,3.02400,1.7400e+02,1.16,583.0,27.36,7.90,5649.00,4.450,0.8750,299.555390,40.996132
8385,8364119,K07024.01,FALSE POSITIVE,7.735910110,137.9876592,5.01919,3.1513e+05,50.46,806.0,99.92,3786.70,5623.00,4.596,0.7630,291.273770,44.371239
8386,7668648,K06899.01,FALSE POSITIVE,27.818923820,158.1028200,8.37770,2.3822e+05,50.00,610.0,32.75,156.80,6126.00,4.513,0.9150,286.276980,43.339142
8387,9357375,K07166.01,FALSE POSITIVE,1.588262630,132.1913900,2.65500,7.8900e+01,0.47,862.0,130.67,8.50,3931.00,4.717,0.5440,297.233550,45.843262
8388,6859546,K06777.01,CANDIDATE,13.445017400,137.2478800,2.11800,1.9620e+02,1.08,606.0,31.92,8.30,5003.00,4.553,0.7590,290.721950,42.391571
8389,7700578,K06908.01,FALSE POSITIVE,1.507100589,132.0932200,5.80970,4.9766e+05,131.16,2378.0,7555.78,711.80,6919.00,4.099,1.7480,297.260190,43.306358
8390,8757213,K07911.01,FALSE POSITIVE,328.048500000,301.5126000,13.75000,3.9800e+02,2.22,292.0,1.72,6.90,6268.00,4.429,1.1000,293.270900,44.919102
8391,9540675,K07188.01,FALSE POSITIVE,3.556435140,133.5696000,8.52900,4.5800e+01,0.75,1297.0,669.38,13.40,5831.00,4.289,1.1090,297.166020,46.199188
8392,11560431,K07457.01,FALSE POSITIVE,0.527673075,131.8234533,1.36930,2.6100e+01,0.42,1970.0,3535.35,2.30,5367.00,4.514,0.8280,292.565830,49.535721
8393,4352168,K06404.01,FALSE POSITIVE,10.643743766,134.9422857,6.29783,4.3651e+05,47.87,675.0,49.06,3167.90,5282.00,4.578,0.6940,287.714970,39.442711
8394,7009828,K06802.01,FALSE POSITIVE,5.321224925,135.1250710,7.48973,9.8872e+04,40.62,958.0,199.25,1203.40,5787.00,4.544,0.7580,282.427730,42.593639
8395,8880003,K07914.01,FALSE POSITIVE,1.721287520,132.5489000,2.36600,5.8500e+01,0.65,1415.0,944.49,7.70,5813.00,4.561,0.8330,289.777440,45.153191
8396,8423903,K07038.01,FALSE POSITIVE,12.496434600,132.0358000,84.32000,2.7170e+02,55.34,1397.0,899.44,141.50,6821.00,3.805,2.7300,289.230800,44.412483
8397,8445775,K07042.01,FALSE POSITIVE,13.254134073,136.3679147,4.34991,4.4980e+04,58.51,990.0,227.51,2281.00,6175.00,4.111,1.4360,296.953250,44.464230
8398,8488876,K07047.01,FALSE POSITIVE,5.801881299,136.9821453,4.21133,3.4470e+04,62.90,2001.0,3784.87,3642.00,7259.00,3.739,3.0090,289.405150,44.515480
8399,8553907,K07056.01,FALSE POSITIVE,42.032096076,133.5811190,11.67680,3.9126e+05,79.17,622.0,35.34,2164.40,6618.00,4.393,1.1170,289.479220,44.631371
8400,8604993,K07066.01,FALSE POSITIVE,6.570421193,134.0194800,4.46980,6.0118e+04,33.99,946.0,189.25,712.60,5812.00,4.484,0.9080,282.239960,44.731140
8401,2856960,K06295.01,FALSE POSITIVE,204.280255000,164.7235000,37.20000,1.0579e+04,8.99,236.0,0.73,35.10,4907.00,4.582,0.7270,292.381320,38.076649
8402,6285397,K06685.01,FALSE POSITIVE,5.243826900,132.6874000,8.23500,1.2860e+02,0.76,743.0,72.18,11.30,4634.00,4.597,0.6890,291.922970,41.630718
8403,10601579,K07349.01,FALSE POSITIVE,8.098754149,134.7753240,5.62354,5.6616e+04,123.02,1176.0,452.03,5402.00,6328.00,4.160,1.4500,292.491850,47.835350
8404,11763910,K07477.01,FALSE POSITIVE,0.612888148,131.9637200,2.82200,4.3100e+01,0.93,2796.0,14401.76,15.90,6720.00,4.276,1.3680,292.292390,49.955441
8405,3098194,K06303.01,FALSE POSITIVE,30.476518853,136.9728820,10.22640,3.2663e+05,71.42,592.0,28.96,1347.90,5527.00,4.315,1.0730,286.003080,38.285721
8406,4725292,K06437.01,FALSE POSITIVE,1.154950630,132.3452800,2.31000,,,,340.77,,,,,283.705510,39.870491
8407,8807057,K07093.01,FALSE POSITIVE,97.991569000,134.6750000,4.66500,1.2680e+02,1.41,467.0,11.21,9.00,6499.00,4.378,1.1690,286.553650,45.002338
8408,10665228,K07358.01,CANDIDATE,11.325115300,137.2423000,2.12600,2.9720e+02,1.26,674.0,48.78,7.00,5334.00,4.574,0.7270,291.706390,47.908581
8409,8953296,K07916.01,FALSE POSITIVE,0.784294574,132.2265109,4.18831,2.1253e+05,87.26,2651.0,11702.60,1751.10,6576.00,4.171,1.4550,291.938690,45.222198
8410,12004689,K07504.01,FALSE POSITIVE,2.521270800,132.8596000,2.70600,1.6330e+02,0.81,1003.0,238.81,7.80,5110.00,4.674,0.6370,286.431370,50.401440
8411,6452742,K06715.01,CANDIDATE,0.687772143,131.8669185,2.56725,4.0368e+04,46.27,2097.0,4569.67,679.80,5885.00,4.413,0.9330,294.883510,41.800461
8412,12217907,K07516.01,FALSE POSITIVE,43.204596783,146.5978539,15.04020,2.0249e+05,43.15,519.0,17.15,4750.20,6003.00,4.507,0.9320,296.271150,50.886292
8413,3437739,K06333.01,FALSE POSITIVE,1.891341560,132.6518000,5.89100,6.8400e+01,0.99,1673.0,1856.23,10.30,6387.00,4.410,1.1050,289.790560,38.529060
8414,8906676,K07108.01,FALSE POSITIVE,8.209514329,134.0632157,4.14104,1.4139e+05,149.52,1371.0,834.79,6579.30,6258.00,3.882,2.1110,298.448550,45.104176
8415,9637299,K07207.01,FALSE POSITIVE,1.882438182,132.7396834,3.50695,3.4420e+05,74.77,1818.0,2589.75,2051.30,6322.00,4.211,1.2130,285.760710,46.367008
8416,8179747,K05483.01,FALSE POSITIVE,17.946328114,136.9472719,8.15905,1.0299e+05,66.65,845.0,120.63,3497.60,5228.00,3.906,1.7220,296.417020,44.048210
8417,8891684,K05581.01,CONFIRMED,374.878133000,491.0640000,10.55600,9.1460e+02,4.27,282.0,1.49,21.90,5636.00,4.218,1.3540,294.043400,45.139778
8418,6311637,K06688.01,FALSE POSITIVE,1.620813697,132.7273670,5.99680,1.2132e+05,43.95,1733.0,2127.67,680.40,5757.00,4.209,1.1770,298.703340,41.633961
8419,6423922,K06705.01,CANDIDATE,0.995141200,131.5268000,5.58800,1.0170e+02,0.22,509.0,15.69,17.60,3325.00,5.364,0.1090,284.239900,41.819042
8420,6449291,K06713.01,FALSE POSITIVE,5.776873400,133.6218000,5.76200,7.1000e+01,3.13,1399.0,905.00,10.10,5473.00,3.796,2.1620,293.878630,41.856449
8421,6591789,K06735.01,FALSE POSITIVE,5.088407870,134.3553111,4.77204,3.8668e+05,55.30,937.0,181.75,3095.00,5618.00,4.583,0.7910,287.046480,42.000519
8422,6606282,K06740.01,FALSE POSITIVE,1.053573674,132.4280120,1.70116,3.0630e+03,299.87,4319.0,81969.77,445.30,5838.00,3.038,7.3850,291.872440,42.030499
8423,10586619,K07345.01,CANDIDATE,377.501257000,278.8375000,11.98000,5.4140e+02,2.16,242.0,0.81,13.90,5751.00,4.508,0.9400,285.640900,47.811050
8424,10649230,K07353.01,FALSE POSITIVE,0.447820618,131.8331230,0.41990,5.8300e+01,1.42,3141.0,23149.06,28.40,5927.00,3.988,1.6070,283.898070,47.933487
8425,10680424,K07361.01,CANDIDATE,0.926239830,131.7203000,1.26700,4.1140e+02,1.16,1208.0,504.34,9.10,4494.00,4.692,0.5910,297.207520,47.972099
8426,10809677,K07374.01,FALSE POSITIVE,3.521050679,134.2185450,3.53230,4.8798e+03,256.20,2434.0,8306.90,337.20,5149.00,3.109,6.6190,296.478550,48.146160
8427,8105398,K05475.02,CANDIDATE,5.683256480,134.8769800,1.77800,4.4600e+01,0.97,1257.0,589.92,10.00,6072.00,4.133,1.2860,294.494870,43.913620
8428,4680745,K07552.01,FALSE POSITIVE,1.463148937,132.3480200,11.04000,1.6800e+02,15.82,2371.0,7470.01,66.60,6525.00,3.993,1.8050,297.773710,39.739441
8429,5177065,K07556.01,FALSE POSITIVE,1.253831620,132.6237000,7.68000,1.2900e+01,0.47,2109.0,4677.63,9.70,6472.00,4.271,1.2990,288.811370,40.361938
8430,8868686,K07598.01,FALSE POSITIVE,4.447091070,133.9044000,16.79000,4.0500e+01,0.96,1228.0,537.35,22.60,6137.00,4.357,1.0760,284.416470,45.138889
8431,9837578,K02937.01,FALSE POSITIVE,20.733748565,132.8465918,6.28773,4.1734e+05,69.80,661.0,45.06,2236.70,5620.00,4.363,0.9740,294.496980,46.689758
8432,5024372,K06495.01,FALSE POSITIVE,0.561524348,131.7959300,3.33600,3.4100e+01,0.43,2050.0,4173.47,15.70,5919.00,4.550,0.7150,295.311770,40.197590
8433,5286786,K06554.01,FALSE POSITIVE,9.948701373,138.5541200,3.29220,2.7495e+03,29.19,704.0,57.93,103.10,5152.00,4.517,0.7860,295.080170,40.477100
8434,9644683,K07214.01,FALSE POSITIVE,0.585940879,131.7057420,4.69790,1.9436e+03,26.57,1873.0,2897.54,189.90,5459.00,4.583,0.7970,289.994080,46.304871
8435,5616489,K06604.01,FALSE POSITIVE,410.885270000,202.8127000,24.10000,2.0596e+03,200346.00,774.0,84.63,21.50,5015.00,2.340,18.4890,290.728640,40.866501
8436,9953736,K07262.01,FALSE POSITIVE,0.508187430,131.6306400,3.43300,5.4900e+01,1.26,3274.0,27312.92,29.10,7141.00,4.243,1.5600,292.852810,46.851360
8437,10156064,K07290.01,FALSE POSITIVE,2.427967843,133.5987720,4.78470,1.2698e+05,108.33,2275.0,6328.22,472.80,7652.00,4.104,1.9210,296.993410,47.146648
8438,8216763,K04838.02,CANDIDATE,6.333423090,133.7198000,3.46000,1.2330e+02,7.62,625.0,36.11,7.50,4352.00,4.671,0.6130,284.268590,44.197540
8439,5871918,K06632.01,FALSE POSITIVE,12.643303542,139.7603975,5.48853,2.3672e+05,34.94,443.0,9.07,2907.60,3977.00,4.697,0.5620,290.348910,41.137829
8440,6781535,K06769.01,FALSE POSITIVE,9.122087110,138.8352077,4.62417,5.8790e+04,52.66,904.0,157.73,1599.10,5857.00,4.396,1.0390,293.074520,42.280258
8441,8749844,K07909.01,FALSE POSITIVE,361.510990000,249.7333000,4.86800,2.3590e+02,6.85,733.0,68.36,9.30,9492.00,3.619,4.2980,290.407930,44.963940
8442,6859813,K06778.01,FALSE POSITIVE,10.882422090,132.6767451,5.51934,2.0681e+05,63.14,894.0,150.98,4284.20,6200.00,4.422,1.0450,290.806700,42.343929
8443,7798259,K06917.01,FALSE POSITIVE,1.734221252,132.8334390,2.45770,2.8982e+05,42.06,1114.0,363.79,542.20,4765.00,4.584,0.7020,280.343840,43.596142
8444,11409698,K07444.01,FALSE POSITIVE,10.267826760,139.1769796,6.02685,2.4718e+05,73.59,1136.0,393.02,5758.70,6664.00,4.176,1.4400,295.146850,49.282410
8445,7868967,K06925.01,CANDIDATE,12.948925600,142.4450000,2.16200,3.3100e+02,0.94,416.0,7.09,7.20,3867.00,4.734,0.5250,281.356780,43.658352
8446,8559796,K07057.01,FALSE POSITIVE,0.619303759,131.5539456,6.60380,7.4500e+01,4.71,3232.0,25737.02,3.50,7138.00,4.137,1.6840,291.705810,44.618542
8447,9592855,K07196.01,FALSE POSITIVE,0.609662423,131.9465140,4.24033,1.4092e+05,110.14,3834.0,51214.99,3250.10,7498.00,3.964,2.2740,293.770140,46.236580
8448,11618798,K07465.01,FALSE POSITIVE,42.926136400,138.5107000,2.57800,3.7840e+02,1.84,490.0,13.65,8.60,5628.00,4.503,0.9530,295.655910,49.609348
8449,2708172,K06287.01,FALSE POSITIVE,1.891144410,132.7545000,8.72400,4.9900e+01,6.57,932.0,177.97,16.70,4267.00,4.637,0.6270,290.291750,37.981079
8450,7032383,K06811.01,FALSE POSITIVE,0.566797404,131.8365200,4.10900,6.9400e+01,0.64,1890.0,2993.84,18.80,5313.00,4.510,0.7840,291.406520,42.582218
8451,7947631,K06936.01,FALSE POSITIVE,1.258274109,132.7042523,1.92467,1.4160e+04,25.98,1207.0,502.19,669.10,4937.00,4.669,0.5870,286.764980,43.796329
8452,4274071,K06399.01,CANDIDATE,6.768900760,133.0772400,3.61600,1.2310e+02,1.24,1017.0,253.30,10.80,5737.00,4.327,1.1250,294.404720,39.351681
8453,4356621,K06405.01,FALSE POSITIVE,1.731795800,132.8964000,2.92400,6.0600e+01,1.19,1825.0,2628.30,10.50,5691.00,4.095,1.5080,289.205140,39.468441
8454,4445630,K06414.01,FALSE POSITIVE,5.627911313,133.1491782,7.08223,4.3433e+05,81.61,1167.0,438.81,2890.70,6280.00,4.361,1.1150,285.062410,39.574390
8455,4484312,K06419.01,FALSE POSITIVE,2.242941070,133.4786200,2.53200,3.9400e+01,0.75,1654.0,1763.55,12.10,6082.00,4.195,1.1840,296.451390,39.591660
